id,original_timestamp,post_edit_timestamp,delta
16525,15 2 2022,15 2 2022,0
16526,15 2 2022,16 2 2022,1
16528,15 2 2022,5 4 2022,49
16529,15 2 2022,15 2 2022,0
16530,15 2 2022,15 2 2022,0
16532,15 2 2022,15 2 2022,0
16554,15 2 2022,15 2 2022,0
16556,15 2 2022,15 2 2022,0
16576,15 2 2022,16 2 2022,1
16578,15 2 2022,15 2 2022,0
16648,15 2 2022,16 2 2022,1
16649,15 2 2022,15 2 2022,0
16650,15 2 2022,15 2 2022,0
16710,15 2 2022,15 2 2022,0
16711,15 2 2022,15 2 2022,0
16716,15 2 2022,15 2 2022,0
16719,15 2 2022,15 2 2022,0
16720,15 2 2022,15 2 2022,0
16721,15 2 2022,15 2 2022,0
16723,15 2 2022,18 2 2022,3
16884,15 2 2022,15 2 2022,0
16887,15 2 2022,15 2 2022,0
16894,15 2 2022,16 2 2022,1
16896,15 2 2022,16 2 2022,1
16960,15 2 2022,15 2 2022,0
16973,15 2 2022,18 2 2022,3
17054,15 2 2022,16 2 2022,1
17090,15 2 2022,16 2 2022,1
17093,15 2 2022,15 2 2022,0
17097,15 2 2022,16 2 2022,1
17157,15 2 2022,15 2 2022,0
17291,15 2 2022,16 2 2022,1
17305,15 2 2022,16 2 2022,1
17307,15 2 2022,16 2 2022,1
17308,15 2 2022,15 2 2022,0
17309,15 2 2022,15 2 2022,0
17311,15 2 2022,15 2 2022,0
17358,15 2 2022,16 2 2022,1
17434,15 2 2022,15 2 2022,0
17452,15 2 2022,15 2 2022,0
17454,15 2 2022,15 2 2022,0
17455,15 2 2022,16 2 2022,1
17456,15 2 2022,15 2 2022,0
17523,15 2 2022,16 2 2022,1
17534,15 2 2022,16 2 2022,1
17593,15 2 2022,16 2 2022,1
17661,15 2 2022,16 2 2022,1
17662,15 2 2022,16 2 2022,1
17663,15 2 2022,17 2 2022,2
17664,15 2 2022,16 2 2022,1
17666,15 2 2022,17 2 2022,2
17730,15 2 2022,16 2 2022,1
17749,15 2 2022,15 2 2022,0
17750,15 2 2022,16 2 2022,1
17783,15 2 2022,16 2 2022,1
17803,15 2 2022,16 2 2022,1
17890,15 2 2022,16 2 2022,1
17892,15 2 2022,15 2 2022,0
17900,15 2 2022,18 2 2022,3
17924,15 2 2022,16 2 2022,1
17951,15 2 2022,16 2 2022,1
17954,15 2 2022,16 2 2022,1
17995,15 2 2022,21 2 2022,6
17998,15 2 2022,17 2 2022,2
18028,15 2 2022,15 2 2022,0
18029,15 2 2022,16 2 2022,1
18032,15 2 2022,15 2 2022,0
18033,15 2 2022,16 2 2022,1
18036,15 2 2022,16 2 2022,1
18073,15 2 2022,16 2 2022,1
18079,15 2 2022,16 2 2022,1
18109,15 2 2022,16 2 2022,1
18110,15 2 2022,16 2 2022,1
18162,15 2 2022,15 2 2022,0
18182,15 2 2022,16 2 2022,1
18183,15 2 2022,18 2 2022,3
18198,15 2 2022,16 2 2022,1
18205,15 2 2022,16 2 2022,1
18218,15 2 2022,16 2 2022,1
18270,16 2 2022,16 2 2022,0
18347,16 2 2022,17 2 2022,1
18360,16 2 2022,16 2 2022,0
18396,16 2 2022,16 2 2022,0
18398,16 2 2022,16 2 2022,0
18486,16 2 2022,16 2 2022,0
18487,15 2 2022,16 2 2022,1
18510,16 2 2022,17 2 2022,1
18514,16 2 2022,16 2 2022,0
18524,16 2 2022,16 2 2022,0
18533,16 2 2022,17 2 2022,1
18535,16 2 2022,16 2 2022,0
18568,16 2 2022,16 2 2022,0
18569,16 2 2022,16 2 2022,0
18572,16 2 2022,1 6 2022,105
18591,16 2 2022,16 2 2022,0
18628,16 2 2022,16 2 2022,0
18648,16 2 2022,16 2 2022,0
18690,16 2 2022,17 2 2022,1
18692,16 2 2022,16 2 2022,0
18714,16 2 2022,16 2 2022,0
18716,16 2 2022,16 2 2022,0
18767,16 2 2022,16 2 2022,0
18768,16 2 2022,16 2 2022,0
18769,16 2 2022,16 2 2022,0
18771,16 2 2022,16 2 2022,0
18772,16 2 2022,16 2 2022,0
18778,16 2 2022,16 2 2022,0
18824,16 2 2022,16 2 2022,0
18825,16 2 2022,16 2 2022,0
18826,16 2 2022,16 2 2022,0
18828,16 2 2022,16 2 2022,0
18833,16 2 2022,16 2 2022,0
18843,16 2 2022,16 2 2022,0
18859,16 2 2022,16 2 2022,0
18865,16 2 2022,17 2 2022,1
18874,16 2 2022,16 2 2022,0
18875,16 2 2022,16 2 2022,0
18876,16 2 2022,16 2 2022,0
18937,16 2 2022,16 2 2022,0
18942,16 2 2022,16 2 2022,0
18988,16 2 2022,16 2 2022,0
18989,16 2 2022,16 2 2022,0
18992,16 2 2022,16 2 2022,0
18993,16 2 2022,16 2 2022,0
19004,16 2 2022,17 2 2022,1
19005,16 2 2022,16 2 2022,0
19055,16 2 2022,16 2 2022,0
19059,16 2 2022,16 2 2022,0
19062,16 2 2022,16 2 2022,0
19145,16 2 2022,16 2 2022,0
19146,16 2 2022,16 2 2022,0
19149,16 2 2022,16 2 2022,0
19152,16 2 2022,16 2 2022,0
19178,16 2 2022,16 2 2022,0
19182,16 2 2022,16 2 2022,0
19183,16 2 2022,16 2 2022,0
19262,16 2 2022,16 2 2022,0
19287,16 2 2022,16 2 2022,0
19424,16 2 2022,18 2 2022,2
19425,16 2 2022,17 2 2022,1
19426,16 2 2022,18 2 2022,2
19427,16 2 2022,17 2 2022,1
19518,16 2 2022,18 2 2022,2
19581,16 2 2022,16 2 2022,0
19587,16 2 2022,16 2 2022,0
19656,16 2 2022,16 2 2022,0
19657,16 2 2022,16 2 2022,0
19693,16 2 2022,16 2 2022,0
19695,16 2 2022,16 2 2022,0
19696,16 2 2022,16 2 2022,0
19698,16 2 2022,16 2 2022,0
19724,16 2 2022,16 2 2022,0
19776,16 2 2022,17 2 2022,1
19778,16 2 2022,16 2 2022,0
19779,16 2 2022,16 2 2022,0
19784,16 2 2022,21 2 2022,5
19792,16 2 2022,17 2 2022,1
19884,16 2 2022,17 2 2022,1
19888,16 2 2022,16 2 2022,0
19941,16 2 2022,16 2 2022,0
19945,16 2 2022,16 2 2022,0
19963,16 2 2022,16 2 2022,0
19964,16 2 2022,20 2 2022,4
20083,16 2 2022,17 2 2022,1
20137,16 2 2022,16 2 2022,0
20163,16 2 2022,16 2 2022,0
20226,16 2 2022,17 2 2022,1
20227,16 2 2022,17 2 2022,1
20284,16 2 2022,16 2 2022,0
20308,16 2 2022,17 2 2022,1
20311,16 2 2022,17 2 2022,1
20366,16 2 2022,16 2 2022,0
20367,16 2 2022,16 2 2022,0
20368,16 2 2022,16 2 2022,0
20397,16 2 2022,17 2 2022,1
20399,16 2 2022,17 2 2022,1
20400,16 2 2022,17 2 2022,1
20446,16 2 2022,18 2 2022,2
20519,16 2 2022,16 2 2022,0
20520,16 2 2022,16 2 2022,0
20542,16 2 2022,15 6 2022,119
20545,16 2 2022,16 2 2022,0
20546,16 2 2022,16 2 2022,0
20547,16 2 2022,16 2 2022,0
20548,16 2 2022,17 2 2022,1
20624,16 2 2022,16 2 2022,0
20628,16 2 2022,17 2 2022,1
20629,16 2 2022,17 2 2022,1
20644,16 2 2022,17 2 2022,1
20696,16 2 2022,17 2 2022,1
20777,16 2 2022,16 2 2022,0
20793,16 2 2022,18 2 2022,2
20850,16 2 2022,16 2 2022,0
20917,16 2 2022,17 2 2022,1
20924,16 2 2022,17 2 2022,1
20927,16 2 2022,16 2 2022,0
20980,16 2 2022,17 2 2022,1
20990,16 2 2022,17 2 2022,1
20999,16 2 2022,17 2 2022,1
21036,16 2 2022,17 2 2022,1
21039,16 2 2022,7 10 2022,233
21107,16 2 2022,18 2 2022,2
21108,16 2 2022,16 2 2022,0
21111,16 2 2022,17 2 2022,1
21114,16 2 2022,19 2 2022,3
21116,16 2 2022,17 2 2022,1
21121,16 2 2022,17 2 2022,1
21157,16 2 2022,17 2 2022,1
21158,16 2 2022,16 2 2022,0
21161,16 2 2022,1 3 2022,13
21162,16 2 2022,2 3 2022,14
21166,16 2 2022,17 2 2022,1
21236,16 2 2022,16 2 2022,0
21237,16 2 2022,17 2 2022,1
21255,16 2 2022,17 2 2022,1
21339,16 2 2022,17 2 2022,1
21485,17 2 2022,17 2 2022,0
21518,17 2 2022,20 2 2022,3
21520,17 2 2022,20 2 2022,3
21582,17 2 2022,17 2 2022,0
21585,17 2 2022,17 2 2022,0
21588,17 2 2022,17 2 2022,0
21630,17 2 2022,17 2 2022,0
21667,17 2 2022,17 2 2022,0
21681,17 2 2022,17 2 2022,0
21686,17 2 2022,18 2 2022,1
21691,18 6 2018,5 12 2022,1631
21693,17 2 2022,17 2 2022,0
21694,17 2 2022,17 2 2022,0
21695,17 2 2022,17 2 2022,0
21780,17 2 2022,17 2 2022,0
21781,17 2 2022,17 2 2022,0
21782,17 2 2022,18 2 2022,1
21783,17 2 2022,17 2 2022,0
21784,17 2 2022,17 2 2022,0
21845,17 2 2022,17 2 2022,0
21846,17 2 2022,17 2 2022,0
21847,17 2 2022,18 2 2022,1
21848,16 2 2022,17 2 2022,1
21852,7 12 2021,1 12 2022,359
21900,17 2 2022,17 2 2022,0
21907,17 2 2022,17 2 2022,0
21912,17 2 2022,17 2 2022,0
21966,17 2 2022,22 11 2022,278
21967,17 2 2022,18 2 2022,1
21970,17 2 2022,17 2 2022,0
21971,17 2 2022,17 2 2022,0
21972,17 2 2022,17 2 2022,0
22053,17 2 2022,18 2 2022,1
22054,17 2 2022,18 2 2022,1
22056,17 2 2022,17 2 2022,0
22057,17 2 2022,17 2 2022,0
22120,17 2 2022,17 2 2022,0
22124,17 2 2022,17 2 2022,0
22125,17 2 2022,17 2 2022,0
22127,17 2 2022,17 2 2022,0
22191,17 2 2022,17 2 2022,0
22192,17 2 2022,17 2 2022,0
22193,17 2 2022,17 2 2022,0
22264,17 2 2022,17 2 2022,0
22265,17 2 2022,17 2 2022,0
22267,17 2 2022,17 2 2022,0
22268,17 2 2022,17 2 2022,0
22271,17 2 2022,18 2 2022,1
22339,17 2 2022,17 2 2022,0
22340,17 2 2022,17 2 2022,0
22342,17 2 2022,17 2 2022,0
22346,17 2 2022,22 2 2022,5
22365,17 2 2022,17 2 2022,0
22366,17 2 2022,18 2 2022,1
22442,17 2 2022,17 2 2022,0
22575,17 2 2022,17 2 2022,0
22576,17 2 2022,17 2 2022,0
22577,17 2 2022,18 2 2022,1
22579,17 2 2022,17 2 2022,0
22590,17 2 2022,18 2 2022,1
22591,17 2 2022,25 2 2022,8
22596,17 2 2022,17 2 2022,0
22666,17 2 2022,17 2 2022,0
22668,17 2 2022,17 2 2022,0
22682,17 2 2022,18 2 2022,1
22755,17 2 2022,17 2 2022,0
22756,17 2 2022,17 2 2022,0
22761,17 2 2022,17 2 2022,0
22763,17 2 2022,17 2 2022,0
22764,17 2 2022,17 2 2022,0
22851,17 2 2022,17 2 2022,0
22852,17 2 2022,18 2 2022,1
22853,17 2 2022,17 2 2022,0
22855,17 2 2022,17 2 2022,0
22858,17 2 2022,17 2 2022,0
22861,17 2 2022,17 2 2022,0
22866,17 2 2022,17 2 2022,0
22907,17 2 2022,18 2 2022,1
22908,17 2 2022,17 2 2022,0
22910,17 2 2022,17 2 2022,0
22917,17 2 2022,17 2 2022,0
22920,17 2 2022,17 2 2022,0
22924,17 2 2022,17 2 2022,0
23005,17 2 2022,18 2 2022,1
23086,17 2 2022,17 2 2022,0
23089,17 2 2022,17 2 2022,0
23162,17 2 2022,17 2 2022,0
23169,17 2 2022,15 3 2022,26
23333,17 2 2022,17 2 2022,0
23335,16 2 2022,17 2 2022,1
23343,17 2 2022,17 2 2022,0
23534,17 2 2022,17 2 2022,0
23672,17 2 2022,18 2 2022,1
23673,17 2 2022,18 2 2022,1
23674,17 2 2022,17 2 2022,0
23702,17 2 2022,17 2 2022,0
23703,17 2 2022,18 2 2022,1
23707,17 2 2022,18 2 2022,1
23784,17 2 2022,18 2 2022,1
23786,17 2 2022,18 2 2022,1
23788,17 2 2022,18 2 2022,1
23789,17 2 2022,18 2 2022,1
23854,17 2 2022,18 2 2022,1
23857,17 2 2022,18 2 2022,1
23861,17 2 2022,18 2 2022,1
23986,17 2 2022,17 2 2022,0
23987,17 2 2022,17 2 2022,0
23991,17 2 2022,18 2 2022,1
23995,17 2 2022,17 2 2022,0
24052,17 2 2022,20 2 2022,3
24107,17 2 2022,18 2 2022,1
24165,17 2 2022,18 2 2022,1
24168,17 2 2022,20 2 2022,3
24169,17 2 2022,18 2 2022,1
24199,17 2 2022,18 2 2022,1
24200,17 2 2022,17 2 2022,0
24201,17 2 2022,18 2 2022,1
24207,17 2 2022,18 2 2022,1
24265,17 2 2022,17 2 2022,0
24267,17 2 2022,18 2 2022,1
24272,17 2 2022,18 2 2022,1
24302,17 2 2022,17 2 2022,0
24303,17 2 2022,18 2 2022,1
24308,17 2 2022,18 2 2022,1
24312,17 2 2022,21 2 2022,4
24313,17 2 2022,17 2 2022,0
24341,17 2 2022,19 2 2022,2
24361,17 2 2022,18 2 2022,1
24362,17 2 2022,18 2 2022,1
24364,17 2 2022,18 2 2022,1
24394,17 2 2022,17 2 2022,0
24411,17 2 2022,18 2 2022,1
24452,17 2 2022,18 2 2022,1
24477,18 2 2022,18 2 2022,0
24482,17 2 2022,22 2 2022,5
24502,18 2 2022,3 3 2022,13
24530,18 2 2022,18 2 2022,0
24564,18 2 2022,18 2 2022,0
24592,18 2 2022,18 2 2022,0
24600,18 2 2022,20 2 2022,2
24633,17 2 2022,18 2 2022,1
24637,18 2 2022,8 3 2022,18
24672,18 2 2022,18 2 2022,0
24676,18 2 2022,18 2 2022,0
24677,18 2 2022,27 4 2022,68
24679,18 2 2022,18 2 2022,0
24702,18 2 2022,18 2 2022,0
24705,18 2 2022,18 2 2022,0
24733,18 2 2022,18 2 2022,0
24734,18 2 2022,18 2 2022,0
24789,18 2 2022,18 2 2022,0
24790,17 2 2022,18 2 2022,1
24792,18 2 2022,18 2 2022,0
24793,18 2 2022,22 2 2022,4
24794,18 2 2022,18 2 2022,0
24796,18 2 2022,18 2 2022,0
24799,18 2 2022,18 2 2022,0
24800,18 2 2022,18 2 2022,0
24837,18 2 2022,18 2 2022,0
24838,18 2 2022,18 2 2022,0
24840,18 2 2022,18 2 2022,0
24842,18 2 2022,18 2 2022,0
24843,18 2 2022,18 2 2022,0
24884,18 2 2022,18 2 2022,0
24885,18 2 2022,18 2 2022,0
24889,18 2 2022,6 3 2022,16
24957,18 2 2022,18 2 2022,0
24963,18 2 2022,18 2 2022,0
24990,18 2 2022,18 2 2022,0
24991,18 2 2022,18 2 2022,0
25004,18 2 2022,23 2 2022,5
25059,18 2 2022,18 2 2022,0
25064,18 2 2022,18 2 2022,0
25101,18 2 2022,18 2 2022,0
25115,18 2 2022,18 2 2022,0
25172,18 2 2022,18 2 2022,0
25176,18 2 2022,18 2 2022,0
25177,18 2 2022,18 2 2022,0
25182,18 2 2022,6 3 2022,16
25184,18 2 2022,18 2 2022,0
25237,18 2 2022,18 2 2022,0
25241,18 2 2022,18 2 2022,0
25244,18 2 2022,18 2 2022,0
25269,18 2 2022,18 2 2022,0
25278,18 2 2022,18 2 2022,0
25279,18 2 2022,18 2 2022,0
25280,18 2 2022,18 2 2022,0
25281,18 2 2022,18 2 2022,0
25340,18 2 2022,18 2 2022,0
25341,18 2 2022,27 7 2022,159
25342,18 2 2022,19 2 2022,1
25343,18 2 2022,18 2 2022,0
25426,18 2 2022,18 2 2022,0
25428,18 2 2022,18 2 2022,0
25563,18 2 2022,19 2 2022,1
25568,18 2 2022,18 2 2022,0
25570,18 2 2022,18 2 2022,0
25571,18 2 2022,18 2 2022,0
25573,18 2 2022,18 2 2022,0
25606,18 2 2022,18 2 2022,0
25607,18 2 2022,18 2 2022,0
25609,18 2 2022,18 2 2022,0
25612,18 2 2022,18 2 2022,0
25688,18 2 2022,18 2 2022,0
25689,18 2 2022,18 2 2022,0
25690,18 2 2022,18 2 2022,0
25694,18 2 2022,20 2 2022,2
25695,18 2 2022,18 2 2022,0
25761,18 2 2022,18 2 2022,0
25764,18 2 2022,21 2 2022,3
25770,18 2 2022,18 2 2022,0
25772,18 2 2022,21 2 2022,3
25841,18 2 2022,18 2 2022,0
25842,18 2 2022,18 2 2022,0
25849,18 2 2022,18 2 2022,0
25855,18 2 2022,18 2 2022,0
25985,18 2 2022,18 2 2022,0
26024,18 2 2022,19 2 2022,1
26027,18 2 2022,18 2 2022,0
26162,18 2 2022,19 2 2022,1
26218,18 2 2022,18 2 2022,0
26279,18 2 2022,18 2 2022,0
26280,18 2 2022,18 2 2022,0
26282,18 2 2022,18 2 2022,0
26388,18 2 2022,18 2 2022,0
26491,18 2 2022,18 2 2022,0
26563,18 2 2022,1 3 2022,11
26569,18 2 2022,26 4 2022,67
26616,18 2 2022,19 2 2022,1
26617,18 2 2022,21 2 2022,3
26620,18 2 2022,19 2 2022,1
26621,18 2 2022,19 2 2022,1
26649,18 2 2022,20 2 2022,2
26650,18 2 2022,21 2 2022,3
26653,18 2 2022,25 2 2022,7
26728,18 2 2022,21 2 2022,3
26736,18 2 2022,28 2 2022,10
26766,18 2 2022,21 2 2022,3
26803,18 2 2022,19 2 2022,1
26831,18 2 2022,18 2 2022,0
26876,18 2 2022,20 2 2022,2
26899,18 2 2022,19 2 2022,1
26921,17 2 2022,19 2 2022,2
26947,18 2 2022,21 2 2022,3
26966,18 2 2022,19 2 2022,1
26998,18 2 2022,18 2 2022,0
26999,18 2 2022,18 2 2022,0
27000,18 2 2022,19 2 2022,1
27002,18 2 2022,19 2 2022,1
27044,18 2 2022,23 2 2022,5
27075,18 2 2022,20 2 2022,2
27141,19 2 2022,7 3 2022,16
27142,19 2 2022,19 2 2022,0
27163,19 2 2022,19 2 2022,0
27166,19 2 2022,21 2 2022,2
27167,19 2 2022,20 2 2022,1
27171,19 2 2022,21 2 2022,2
27186,19 2 2022,19 2 2022,0
27187,19 2 2022,19 2 2022,0
27189,19 2 2022,19 2 2022,0
27190,19 2 2022,20 2 2022,1
27200,19 2 2022,19 2 2022,0
27230,19 2 2022,19 2 2022,0
27231,19 2 2022,20 2 2022,1
27232,19 2 2022,19 2 2022,0
27236,19 2 2022,19 2 2022,0
27248,19 2 2022,19 2 2022,0
27276,19 2 2022,21 2 2022,2
27277,19 2 2022,19 2 2022,0
27283,19 2 2022,19 2 2022,0
27294,19 2 2022,19 2 2022,0
27312,19 2 2022,19 2 2022,0
27382,19 2 2022,20 2 2022,1
27441,19 2 2022,19 2 2022,0
27448,19 2 2022,19 2 2022,0
27449,19 2 2022,19 2 2022,0
27494,19 2 2022,19 2 2022,0
27517,19 2 2022,19 2 2022,0
27532,19 2 2022,19 2 2022,0
27533,19 2 2022,22 2 2022,3
27548,19 2 2022,19 2 2022,0
27549,19 2 2022,19 2 2022,0
27550,19 2 2022,21 2 2022,2
27596,19 2 2022,23 2 2022,4
27597,19 2 2022,20 2 2022,1
27613,19 2 2022,20 2 2022,1
27614,19 2 2022,23 2 2022,4
27616,19 2 2022,19 2 2022,0
27641,19 2 2022,19 2 2022,0
27643,19 2 2022,19 2 2022,0
27722,19 2 2022,21 2 2022,2
27723,19 2 2022,19 2 2022,0
27739,19 2 2022,22 2 2022,3
27780,19 2 2022,20 2 2022,1
27786,19 2 2022,20 2 2022,1
27787,19 2 2022,21 2 2022,2
27794,19 2 2022,20 2 2022,1
27795,19 2 2022,19 2 2022,0
27806,19 2 2022,20 2 2022,1
27808,19 2 2022,21 2 2022,2
27812,19 2 2022,22 2 2022,3
27814,19 2 2022,21 2 2022,2
27815,19 2 2022,22 2 2022,3
27816,19 2 2022,22 2 2022,3
27819,19 2 2022,22 2 2022,3
27820,19 2 2022,21 2 2022,2
27864,19 2 2022,21 2 2022,2
27866,19 2 2022,21 2 2022,2
27873,19 2 2022,20 2 2022,1
27878,19 2 2022,22 2 2022,3
27880,19 2 2022,21 2 2022,2
27882,19 2 2022,22 2 2022,3
27883,19 2 2022,20 2 2022,1
27895,19 2 2022,20 2 2022,1
27898,19 2 2022,19 2 2022,0
27926,19 2 2022,20 2 2022,1
27928,19 2 2022,21 2 2022,2
27957,19 2 2022,19 2 2022,0
27958,19 2 2022,21 2 2022,2
27998,19 2 2022,21 2 2022,2
28029,19 2 2022,20 2 2022,1
28038,19 2 2022,20 2 2022,1
28041,19 2 2022,21 2 2022,2
28043,19 2 2022,21 2 2022,2
28060,19 2 2022,20 2 2022,1
28067,19 2 2022,20 2 2022,1
28086,19 2 2022,3 8 2022,165
28088,19 2 2022,20 2 2022,1
28146,20 2 2022,20 2 2022,0
28147,20 2 2022,22 2 2022,2
28149,20 2 2022,20 2 2022,0
28152,20 2 2022,20 2 2022,0
28163,20 2 2022,20 2 2022,0
28178,20 2 2022,20 2 2022,0
28180,20 2 2022,20 2 2022,0
28205,20 2 2022,20 2 2022,0
28240,20 2 2022,20 2 2022,0
28242,20 2 2022,20 2 2022,0
28244,20 2 2022,20 2 2022,0
28252,20 2 2022,20 2 2022,0
28275,20 2 2022,20 2 2022,0
28292,20 2 2022,21 2 2022,1
28297,20 2 2022,20 2 2022,0
28304,20 2 2022,20 2 2022,0
28305,20 2 2022,21 2 2022,1
28310,20 2 2022,20 2 2022,0
28375,20 2 2022,20 2 2022,0
28378,20 2 2022,20 2 2022,0
28484,20 2 2022,20 2 2022,0
28490,20 2 2022,21 2 2022,1
28515,20 2 2022,21 2 2022,1
28518,20 2 2022,21 2 2022,1
28520,20 2 2022,20 2 2022,0
28557,20 2 2022,20 2 2022,0
28561,20 2 2022,21 2 2022,1
28562,20 2 2022,20 2 2022,0
28578,20 2 2022,20 2 2022,0
28579,20 2 2022,21 2 2022,1
28598,20 2 2022,21 2 2022,1
28701,20 2 2022,21 2 2022,1
28702,20 2 2022,21 2 2022,1
28725,20 2 2022,21 2 2022,1
28727,20 2 2022,21 2 2022,1
28730,20 2 2022,21 2 2022,1
28763,20 2 2022,20 2 2022,0
28764,20 2 2022,21 2 2022,1
28765,20 2 2022,21 2 2022,1
28770,20 2 2022,21 2 2022,1
28788,20 2 2022,24 2 2022,4
28789,20 2 2022,22 2 2022,2
28812,20 2 2022,21 2 2022,1
28836,20 2 2022,20 2 2022,0
28848,20 2 2022,21 2 2022,1
28853,20 2 2022,21 2 2022,1
28858,20 2 2022,21 2 2022,1
28859,20 2 2022,21 2 2022,1
28877,20 2 2022,21 2 2022,1
28899,20 2 2022,20 2 2022,0
28909,20 2 2022,20 2 2022,0
28922,20 2 2022,21 2 2022,1
28923,20 2 2022,20 2 2022,0
28924,20 2 2022,20 2 2022,0
28959,20 2 2022,20 2 2022,0
28965,20 2 2022,21 2 2022,1
28990,20 2 2022,21 2 2022,1
28995,20 2 2022,21 2 2022,1
28998,20 2 2022,21 2 2022,1
29015,20 2 2022,20 2 2022,0
29019,20 2 2022,21 2 2022,1
29063,20 2 2022,21 2 2022,1
29064,20 2 2022,10 11 2022,263
29065,20 2 2022,22 2 2022,2
29067,20 2 2022,21 2 2022,1
29078,20 2 2022,21 2 2022,1
29120,20 2 2022,20 2 2022,0
29121,20 2 2022,21 2 2022,1
29161,20 2 2022,24 2 2022,4
29184,20 2 2022,21 2 2022,1
29185,20 2 2022,21 2 2022,1
29229,20 2 2022,21 2 2022,1
29251,21 2 2022,21 2 2022,0
29252,21 2 2022,21 2 2022,0
29262,21 2 2022,21 2 2022,0
29329,21 2 2022,21 2 2022,0
29361,21 2 2022,21 2 2022,0
29388,16 2 2022,21 2 2022,5
29389,21 2 2022,21 2 2022,0
29397,21 2 2022,22 2 2022,1
29400,21 2 2022,21 2 2022,0
29424,21 2 2022,21 2 2022,0
29429,21 2 2022,21 2 2022,0
29430,21 2 2022,21 2 2022,0
29432,21 2 2022,21 2 2022,0
29459,21 2 2022,21 2 2022,0
29543,21 2 2022,21 2 2022,0
29544,21 2 2022,21 2 2022,0
29546,21 2 2022,20 8 2022,180
29547,21 2 2022,6 3 2022,13
29548,21 2 2022,21 2 2022,0
29549,21 2 2022,21 2 2022,0
29551,21 2 2022,21 2 2022,0
29552,21 2 2022,21 2 2022,0
29553,21 2 2022,28 2 2022,7
29554,21 2 2022,21 2 2022,0
29564,21 2 2022,9 3 2022,16
29565,21 2 2022,21 2 2022,0
29567,21 2 2022,21 2 2022,0
29568,21 2 2022,21 2 2022,0
29570,21 2 2022,21 2 2022,0
29571,21 2 2022,21 2 2022,0
29617,21 2 2022,21 2 2022,0
29619,21 2 2022,21 2 2022,0
29689,21 2 2022,21 2 2022,0
29691,21 2 2022,21 2 2022,0
29694,21 2 2022,21 2 2022,0
29749,5 2 2013,1 12 2022,3586
29750,21 2 2022,21 2 2022,0
29756,21 2 2022,21 2 2022,0
29758,21 2 2022,21 2 2022,0
29761,21 2 2022,21 2 2022,0
29762,21 2 2022,21 2 2022,0
29776,21 2 2022,21 2 2022,0
29781,21 2 2022,21 2 2022,0
29782,21 2 2022,22 2 2022,1
29786,21 2 2022,21 2 2022,0
29845,21 2 2022,21 2 2022,0
29846,21 2 2022,22 2 2022,1
29847,21 2 2022,22 2 2022,1
29849,21 2 2022,21 2 2022,0
29850,21 2 2022,21 2 2022,0
29851,21 2 2022,21 2 2022,0
29852,21 2 2022,21 2 2022,0
29897,21 2 2022,22 2 2022,1
29898,21 2 2022,21 2 2022,0
29900,21 2 2022,21 2 2022,0
29901,21 2 2022,22 2 2022,1
29902,18 2 2022,21 2 2022,3
29904,21 2 2022,21 2 2022,0
30022,21 2 2022,21 2 2022,0
30025,21 2 2022,21 2 2022,0
30086,21 2 2022,21 2 2022,0
30091,21 2 2022,23 2 2022,2
30094,21 2 2022,21 2 2022,0
30095,21 2 2022,21 2 2022,0
30152,21 2 2022,21 2 2022,0
30180,21 2 2022,21 2 2022,0
30184,21 2 2022,15 3 2022,22
30185,21 2 2022,21 2 2022,0
30186,21 2 2022,21 2 2022,0
30188,21 2 2022,21 2 2022,0
30233,21 2 2022,21 2 2022,0
30235,21 2 2022,21 2 2022,0
30281,21 2 2022,21 2 2022,0
30286,21 2 2022,21 2 2022,0
30287,21 2 2022,21 2 2022,0
30292,21 2 2022,21 2 2022,0
30295,21 2 2022,22 2 2022,1
30385,21 2 2022,22 2 2022,1
30386,21 2 2022,21 2 2022,0
30388,21 2 2022,21 2 2022,0
30448,21 2 2022,23 2 2022,2
30452,21 2 2022,22 2 2022,1
30453,21 2 2022,22 2 2022,1
30482,21 2 2022,21 2 2022,0
30483,21 2 2022,21 2 2022,0
30534,21 2 2022,21 2 2022,0
30535,21 2 2022,22 2 2022,1
30536,21 2 2022,21 2 2022,0
30541,21 2 2022,21 2 2022,0
30662,21 2 2022,22 2 2022,1
30663,21 2 2022,21 2 2022,0
30726,21 2 2022,22 2 2022,1
30733,21 2 2022,22 2 2022,1
30734,21 2 2022,22 2 2022,1
30735,21 2 2022,22 2 2022,1
30766,21 2 2022,23 2 2022,2
30845,21 2 2022,21 2 2022,0
30846,21 2 2022,21 2 2022,0
30850,21 2 2022,21 2 2022,0
30894,21 2 2022,22 2 2022,1
30944,21 2 2022,21 2 2022,0
30950,21 2 2022,21 2 2022,0
30957,21 2 2022,21 2 2022,0
30960,21 2 2022,22 2 2022,1
31002,21 2 2022,22 2 2022,1
31007,21 2 2022,23 2 2022,2
31009,21 2 2022,22 2 2022,1
31037,21 2 2022,21 2 2022,0
31077,21 2 2022,22 2 2022,1
31100,21 2 2022,22 2 2022,1
31105,21 2 2022,21 2 2022,0
31161,21 2 2022,21 2 2022,0
31162,21 2 2022,22 2 2022,1
31165,21 2 2022,7 3 2022,14
31192,21 2 2022,8 6 2022,107
31194,21 2 2022,22 2 2022,1
31224,21 2 2022,22 2 2022,1
31226,21 2 2022,24 2 2022,3
31254,21 2 2022,22 2 2022,1
